434,146,446,146,446,157,434,157
449,144,488,146,487,162,448,160
490,145,506,145,506,157,490,157
508,145,518,145,518,157,508,157
;102,156,124,156,124,169,102,169
124,158,152,158,152,172,124,172
154,160,185,160,185,169,154,169
188,161,201,161,201,170,188,170
202,157,217,157,217,170,202,170
218,158,230,158,230,170,218,170
229,158,270,158,270,170,229,170
272,162,292,162,292,172,272,172
333,164,366,164,366,174,333,174
368,164,426,160,427,172,369,175
425,158,440,158,440,172,425,172
440,160,493,160,493,174,440,174
493,161,508,161,508,172,493,172
508,158,520,158,520,170,508,170
;107,170,147,173,146,185,106,182
153,174,173,174,173,184,153,184
173,172,192,172,192,184,173,184
193,172,209,172,209,184,193,184
210,176,228,176,228,184,210,184
228,174,273,172,273,186,229,188
273,177,291,174,292,184,275,187
333,176,369,176,369,188,333,188
369,174,449,172,449,186,369,188
450,173,505,173,505,186,450,186
505,173,517,173,517,184,505,184
;105,186,150,186,150,197,105,197
164,189,177,189,177,198,164,198
182,189,228,189,228,200,182,200
236,188,292,188,292,200,236,200
333,189,380,189,380,204,333,204
380,190,401,190,401,204,380,204
400,192,445,189,445,199,401,202
453,188,481,188,481,200,453,200
481,190,512,187,514,201,482,204
;104,200,128,202,127,212,103,210
130,201,137,201,137,210,130,210
138,197,170,199,169,212,138,210
181,204,202,204,202,213,181,213
206,204,261,204,261,213,206,213
260,201,276,201,276,213,260,213
277,204,292,204,292,213,277,213
336,205,378,205,378,216,336,216
379,205,431,204,432,214,380,216
438,202,452,202,452,214,438,214
453,202,513,202,513,214,453,214
;105,216,128,216,128,226,105,226
129,213,144,213,144,226,129,226
146,217,166,217,166,228,146,228
167,216,203,213,204,225,168,227
206,214,222,214,222,226,206,226
224,214,237,214,237,226,224,226
240,216,274,216,274,226,240,226
336,218,365,218,365,230,336,230
366,220,380,220,380,229,366,229
380,217,397,217,397,229,380,229
398,217,446,217,446,229,398,229
448,220,453,220,453,229,448,229
456,216,522,216,522,228,456,228
;104,230,125,230,125,241,104,241
126,229,138,229,138,238,126,238
141,230,177,230,177,240,141,240
181,230,201,230,201,240,181,240
205,228,233,228,233,240,205,240
236,228,288,233,287,244,235,239
333,234,357,232,358,244,334,246
360,234,374,234,374,244,360,244
374,233,386,233,386,242,374,242
386,230,417,230,417,242,386,242
421,229,472,229,472,242,421,242
476,233,522,231,523,243,477,245
;102,244,121,244,121,253,102,253
129,245,150,245,150,253,129,253
152,241,168,241,168,253,152,253
168,244,219,241,220,256,169,258
222,245,242,245,242,254,222,254
242,242,254,242,254,254,242,254
254,242,288,242,288,254,254,254
344,245,362,245,362,257,344,257
361,245,413,245,413,257,361,257
413,244,429,244,429,256,413,256
428,244,456,244,456,256,428,256
456,245,469,245,469,256,456,256
470,246,523,243,524,255,470,258
;101,253,114,253,114,266,101,266
113,254,157,251,158,266,114,269
164,256,217,256,217,270,164,270
218,258,230,258,230,268,218,268
230,256,242,256,242,268,230,268
244,260,266,260,266,269,244,269
266,256,286,256,286,269,266,269
349,260,418,258,418,270,349,272
427,259,474,256,475,272,428,274
488,256,524,258,523,273,487,270
;101,268,136,268,136,281,101,281
136,270,185,270,185,281,136,281
185,272,208,272,208,284,185,284
207,272,243,269,244,282,208,284
248,271,291,273,290,284,247,282
337,272,356,272,356,286,337,286
356,274,378,274,378,286,356,286
380,274,405,274,405,285,380,285
406,272,430,272,430,284,406,284
433,270,466,270,466,284,433,284
469,273,490,273,490,286,469,286
494,273,502,273,502,282,494,282
505,274,524,274,524,286,505,286
;102,286,117,286,117,294,102,294
121,286,166,282,167,294,122,297
170,282,190,282,190,294,170,294
194,282,256,282,256,296,194,296
261,288,290,288,290,297,261,297
337,286,366,286,366,300,337,300
368,288,402,288,402,298,368,298
406,288,460,288,460,298,406,298
464,289,489,289,489,301,464,301
490,285,525,283,526,300,491,302
;101,297,124,297,124,312,101,312
124,301,137,301,137,309,124,309
138,298,194,298,194,313,138,313
194,297,217,297,217,310,194,310
225,302,233,302,233,312,225,312
233,300,248,300,248,310,233,310
252,301,290,301,290,313,252,313
338,301,350,301,350,313,338,313
349,301,390,301,390,313,349,313
392,300,408,300,408,313,392,313
408,300,420,300,420,312,408,312
421,301,456,301,456,312,421,312
465,302,506,302,506,313,465,313
510,302,525,302,525,310,510,310
;100,310,132,310,132,340,100,340
133,313,154,313,154,325,133,325
154,312,166,312,166,324,154,324
169,313,193,313,193,326,169,326
194,311,235,313,234,326,194,324
236,314,244,314,244,324,236,324
248,312,279,314,278,325,247,323
277,316,290,316,290,325,277,325
338,318,358,318,358,326,338,326
362,315,403,316,402,328,362,326
405,313,433,313,433,326,405,326
436,314,452,314,452,326,436,326
456,316,509,316,509,326,456,326
;134,329,141,329,141,337,134,337
142,326,188,329,187,342,142,339
193,328,216,328,216,341,193,341
217,329,236,329,236,338,217,338
236,324,276,327,275,341,235,337
337,328,386,328,386,344,337,344
388,333,394,333,394,341,388,341
396,328,418,328,418,341,396,341
426,332,445,332,445,344,426,344
444,328,473,328,473,340,444,340
473,329,496,329,496,341,473,341
500,330,512,330,512,340,500,340
;100,341,126,341,126,354,100,354
126,341,141,341,141,352,126,352
141,340,153,340,153,352,141,352
155,341,195,339,196,351,156,353
198,341,248,341,248,352,198,352
249,340,285,340,285,353,249,353
341,346,361,346,361,357,341,357
360,342,378,342,378,354,360,354
378,341,446,341,446,354,378,354
449,341,505,341,505,354,449,354
506,344,522,344,522,357,506,357
;96,366,154,366,154,380,96,380
112,357,126,357,126,365,112,365
128,357,170,355,171,366,129,368
173,357,186,357,186,365,173,365
186,366,218,366,218,380,186,380
190,357,220,357,220,369,190,369
220,356,238,356,238,366,220,366
248,357,268,357,268,366,248,366
262,366,284,370,282,383,259,379
340,356,380,356,380,369,340,369
381,356,397,356,397,369,381,369
398,356,410,356,410,369,398,369
414,358,461,358,461,369,414,369
474,356,524,356,524,368,474,368
;161,369,184,369,184,382,161,382
218,371,246,367,248,380,220,384
248,372,260,372,260,380,248,380
342,373,366,373,366,382,342,382
374,372,441,372,441,385,374,385
444,369,513,367,513,382,445,384
;272,386,286,386,286,398,272,398
438,388,452,388,452,400,438,400
508,390,531,388,532,399,509,402
;
