186,230,221,230,221,244,186,244
226,234,237,234,237,244,226,244
322,229,377,227,377,242,322,245
385,228,405,228,405,241,385,241
404,230,441,226,443,240,405,244
442,230,480,230,480,244,442,244
480,228,496,228,496,240,480,240
496,226,510,226,510,240,496,240
;90,245,113,245,113,257,90,257
112,244,126,244,126,256,112,256
126,242,187,246,186,261,125,257
186,245,229,245,229,258,186,258
230,246,241,246,241,258,230,258
241,246,274,246,274,258,241,258
322,242,336,242,336,256,322,256
342,242,358,242,358,254,342,254
357,242,388,242,388,256,357,256
390,246,397,246,397,256,390,256
397,245,428,245,428,254,397,254
430,244,465,242,465,253,430,255
466,242,497,242,497,254,466,254
;92,261,104,261,104,269,92,269
106,261,142,261,142,272,106,272
144,261,158,261,158,270,144,270
160,262,181,262,181,272,160,272
182,260,218,260,218,272,182,272
233,264,260,264,260,273,233,273
260,262,276,262,276,273,260,273
325,257,377,257,377,269,325,269
381,260,401,260,401,268,381,268
404,256,428,256,428,268,404,268
430,256,444,256,444,268,430,268
446,258,469,258,469,270,446,270
474,256,513,256,513,268,474,268
517,259,543,261,542,271,516,269
;89,272,105,272,105,284,89,284
106,272,120,272,120,284,106,284
122,270,168,270,168,285,122,285
176,274,233,274,233,286,176,286
237,277,252,277,252,286,237,286
253,274,277,274,277,288,253,288
324,270,368,270,368,285,324,285
366,270,382,270,382,282,366,282
384,270,420,272,419,286,383,284
420,268,468,270,467,283,419,281
470,270,508,270,508,281,470,281
516,270,542,270,542,280,516,280
516,278,537,278,537,290,516,290
;90,285,124,285,124,298,90,298
125,288,169,288,169,298,125,298
170,288,178,288,178,298,170,298
177,286,190,286,190,298,177,298
193,286,223,287,222,301,192,299
224,292,244,292,244,302,224,302
246,289,264,289,264,301,246,301
324,288,338,288,338,300,324,300
346,285,361,285,361,297,346,297
361,286,384,286,384,298,361,298
386,288,400,288,400,297,386,297
400,282,421,282,421,297,400,297
421,282,465,282,465,296,421,296
466,284,478,284,478,296,466,296
481,282,508,282,508,296,481,296
;90,301,120,301,120,312,90,312
126,300,152,300,152,313,126,313
152,300,166,300,166,313,152,313
166,301,178,301,178,313,166,313
178,300,223,301,222,314,178,313
224,302,236,302,236,313,224,313
324,300,386,300,386,312,324,312
412,301,434,301,434,310,412,310
438,297,465,297,465,310,438,310
472,297,497,297,497,310,472,310
505,301,512,301,512,310,505,310
525,293,540,293,540,298,525,298
;89,313,110,313,110,326,89,326
240,304,274,304,274,314,240,314
346,313,381,313,381,325,346,325
388,314,410,314,410,328,388,328
413,312,436,312,436,324,413,324
436,312,448,312,448,324,436,324
448,312,484,312,484,325,448,325
485,314,501,314,501,324,485,324
500,312,513,312,513,324,500,324
516,310,550,310,550,324,516,324
;114,317,142,317,142,326,114,326
146,318,181,318,181,328,146,328
184,315,220,318,219,331,182,328
222,320,245,320,245,329,222,329
248,318,277,318,277,329,248,329
325,317,346,317,346,328,325,328
392,325,410,325,410,338,392,338
412,325,457,325,457,338,412,338
;89,328,105,328,105,340,89,340
106,332,142,332,142,340,106,340
142,332,149,332,149,340,142,340
150,332,168,332,168,341,150,341
168,333,207,329,208,341,169,345
208,329,257,329,257,342,208,342
254,333,277,333,277,345,254,345
322,328,361,328,361,342,322,342
364,326,390,326,390,340,364,340
464,328,490,328,490,341,464,341
494,329,512,329,512,337,494,337
;89,345,130,345,130,357,89,357
132,341,154,341,154,354,132,354
157,346,172,346,172,354,157,354
174,344,205,344,205,358,174,358
208,344,253,344,253,356,208,356
324,341,344,341,344,353,324,353
342,340,360,340,360,353,342,353
360,341,396,341,396,353,360,353
397,341,425,341,425,353,397,353
425,341,473,341,473,352,425,352
473,340,485,340,485,352,473,352
486,342,512,342,512,352,486,352
;89,356,125,356,125,368,89,368
124,356,137,356,137,368,124,368
137,357,164,357,164,369,137,369
164,357,182,357,182,369,164,369
185,361,216,361,216,369,185,369
217,358,228,358,228,370,217,370
229,361,252,361,252,370,229,370
254,360,276,362,275,372,253,370
324,356,360,356,360,368,324,368
366,360,374,360,374,369,366,369
377,354,397,354,397,368,377,368
398,354,413,354,413,366,398,366
414,353,464,353,464,366,414,366
465,354,481,354,481,366,465,366
482,357,508,357,508,366,482,366
;88,369,104,369,104,382,88,382
104,370,121,370,121,382,104,382
120,370,170,370,170,384,120,384
172,373,185,373,185,384,172,384
184,372,197,372,197,384,184,384
196,370,256,373,255,386,195,383
253,372,276,372,276,385,253,385
324,369,358,369,358,382,324,382
360,372,400,372,400,382,360,382
401,370,417,370,417,381,401,381
416,369,463,367,464,380,417,382
466,372,489,372,489,381,466,381
493,372,506,372,506,380,493,380
;256,390,276,390,276,402,256,402
444,386,464,386,464,401,444,401
;
