126,269,165,269,165,282,126,282
165,269,181,269,181,282,165,282
181,269,194,269,194,282,181,282
198,274,220,274,220,282,198,282
238,269,253,269,253,282,238,282
257,273,281,273,281,282,257,282
325,271,351,273,350,285,324,283
350,276,356,276,356,284,350,284
366,276,381,276,381,284,366,284
385,276,398,276,398,284,385,284
401,273,461,275,461,285,401,283
462,274,484,274,484,284,462,284
488,270,512,270,512,284,488,284
;94,288,116,288,116,297,94,297
145,286,209,286,209,297,145,297
209,285,260,285,260,296,209,296
260,286,281,286,281,296,260,296
328,289,349,289,349,298,328,298
350,284,378,284,378,298,350,298
384,289,401,289,401,298,384,298
404,286,433,286,433,298,404,298
437,285,452,285,452,298,437,298
455,286,495,284,496,297,456,299
498,285,512,285,512,297,498,297
;89,303,137,276,148,295,99,322
121,300,163,296,164,310,122,313
212,310,249,310,249,328,212,328
326,300,369,299,369,311,326,313
370,304,392,304,392,314,370,314
393,300,420,300,420,312,393,312
426,304,468,304,468,313,426,313
470,301,489,301,489,312,470,312
489,304,514,304,514,313,489,313
;109,313,118,313,118,325,109,325
118,312,136,312,136,325,118,325
136,312,186,312,186,325,136,325
185,312,201,312,201,324,185,324
200,312,212,312,212,324,200,324
248,312,284,312,284,324,248,324
325,314,367,311,368,326,326,329
374,314,390,314,390,326,374,326
393,313,446,313,446,329,393,329
449,311,516,313,515,328,448,326
;93,326,132,326,132,338,93,338
133,326,174,326,174,341,133,341
190,328,210,328,210,341,190,341
212,328,242,328,242,338,212,338
244,325,262,325,262,338,244,338
264,328,280,328,280,338,264,338
328,332,336,332,336,340,328,340
340,328,394,328,394,344,340,344
401,333,408,333,408,341,401,341
409,328,444,328,444,341,409,341
446,330,476,330,476,340,446,340
480,326,514,326,514,340,480,340
;93,341,132,341,132,353,93,353
132,340,150,340,150,353,132,353
150,340,192,340,192,353,150,353
193,342,205,342,205,352,193,352
209,344,222,344,222,352,209,352
222,338,268,338,268,352,222,352
269,342,281,342,281,352,269,352
326,341,342,341,342,354,326,354
341,341,358,341,358,354,341,354
358,340,422,344,420,375,356,371
425,345,449,343,450,356,426,358
450,344,458,344,458,354,450,354
460,342,476,342,476,354,460,354
478,344,514,344,514,358,478,358
;93,354,156,354,156,369,93,369
158,358,172,358,172,368,158,368
173,354,217,354,217,366,173,366
221,357,234,357,234,366,221,366
234,353,261,353,261,366,234,366
269,357,280,357,280,365,269,365
328,356,342,356,342,369,328,369
342,356,358,356,358,369,342,369
416,360,436,360,436,372,416,372
436,356,448,356,448,368,436,368
449,356,486,356,486,369,449,369
488,357,513,357,513,368,488,368
;90,369,106,369,106,381,90,381
108,369,164,371,163,383,107,381
172,368,218,368,218,381,172,381
220,366,273,366,273,380,220,380
329,373,340,373,340,382,329,382
339,370,383,368,384,382,340,384
386,374,405,374,405,382,386,382
408,374,428,374,428,384,408,384
425,370,457,370,457,384,425,384
464,370,497,370,497,382,464,382
498,372,516,372,516,382,498,382
;258,388,278,388,278,398,258,398
504,388,520,388,520,400,504,400
;
