201,145,238,145,238,158,201,158
246,150,253,150,253,160,246,160
257,148,277,148,277,161,257,161
338,149,353,149,353,157,338,157
356,149,368,149,368,158,356,158
370,149,411,147,412,159,370,161
414,146,437,146,437,160,414,160
438,148,450,148,450,157,438,157
451,146,499,144,500,155,452,158
500,144,516,144,516,156,500,156
;88,157,109,157,109,170,88,170
109,161,161,161,161,172,109,172
162,161,200,161,200,172,162,172
206,162,252,157,254,171,208,176
254,164,273,164,273,173,254,173
327,159,382,157,382,171,328,173
384,158,436,158,436,176,384,176
438,162,445,162,445,172,438,172
445,158,469,158,469,172,445,172
484,158,516,158,516,170,484,170
;87,174,122,172,123,185,88,187
124,176,137,176,137,185,124,185
137,173,189,173,189,186,137,186
190,177,232,177,232,186,190,186
234,177,241,177,241,189,234,189
240,173,253,173,253,186,240,186
254,176,276,176,276,186,254,186
330,177,338,177,338,185,330,185
341,173,357,173,357,186,341,186
360,173,414,173,414,189,360,189
426,174,449,174,449,188,426,188
453,173,481,173,481,185,453,185
484,173,516,173,516,184,484,184
;88,185,121,187,121,200,87,198
122,186,178,186,178,200,122,200
186,192,198,192,198,200,186,200
200,188,234,188,234,202,200,202
237,192,244,192,244,202,237,202
245,190,276,190,276,201,245,201
327,192,370,188,371,201,328,205
380,188,393,188,393,200,380,200
394,185,442,185,442,200,394,200
449,186,486,186,486,198,449,198
486,186,498,186,498,198,486,198
501,186,517,186,517,198,501,198
;88,201,126,201,126,213,88,213
128,202,149,202,149,216,128,216
151,199,190,203,188,216,149,213
189,201,202,201,202,214,189,214
202,202,240,202,240,217,202,217
242,206,250,206,250,228,242,228
249,201,276,201,276,214,249,214
328,202,344,202,344,214,328,214
345,201,378,201,378,214,345,214
378,201,392,201,392,213,378,213
393,202,428,202,428,216,393,216
432,201,448,201,448,213,432,213
449,201,476,201,476,213,449,213
478,200,517,200,517,213,478,213
;56,213,76,213,76,224,56,224
88,214,102,214,102,226,88,226
104,215,139,216,138,228,103,226
140,216,208,216,208,228,140,228
209,220,230,220,230,228,209,228
250,216,276,216,276,228,250,228
328,216,344,216,344,228,328,228
345,217,362,217,362,228,345,228
365,216,414,216,414,228,365,228
420,216,433,216,433,228,420,228
434,216,452,216,452,228,434,228
454,215,517,215,517,226,454,226
;69,226,82,226,82,232,69,232
88,232,106,232,106,240,88,240
112,228,153,228,153,241,112,241
154,230,160,230,160,240,154,240
162,233,185,233,185,244,162,244
186,229,209,229,209,242,186,242
210,229,264,229,264,242,210,242
264,230,276,230,276,242,264,242
328,230,344,230,344,242,328,242
346,229,365,229,365,242,346,242
366,229,426,229,426,245,366,245
433,229,445,229,445,241,433,241
446,229,472,229,472,241,446,241
473,233,480,233,480,242,473,242
484,229,512,229,512,241,484,241
;86,240,143,242,142,256,86,254
149,246,202,241,203,255,150,260
213,244,276,244,276,257,213,257
329,245,354,245,354,256,329,256
360,244,376,244,376,256,360,256
378,242,420,242,420,256,378,256
421,242,456,242,456,256,421,256
464,242,476,242,476,254,464,254
476,243,515,240,516,254,477,256
;86,260,116,260,116,270,86,270
116,261,138,259,139,269,117,271
138,257,150,257,150,269,138,269
153,259,189,261,189,271,152,269
190,262,197,262,197,272,190,272
197,258,249,258,249,270,197,270
250,261,264,261,264,270,250,270
262,258,276,258,276,270,262,270
329,258,348,258,348,270,329,270
346,257,364,257,364,270,346,270
361,258,374,258,374,270,361,270
372,258,414,255,415,269,373,272
420,257,436,257,436,269,420,269
436,258,453,258,453,269,436,269
453,256,502,256,502,269,453,269
508,260,516,260,516,268,508,268
;85,269,105,269,105,282,85,282
113,269,142,272,141,284,112,282
142,273,168,273,168,286,142,286
170,274,224,270,225,283,171,288
234,276,272,276,272,298,234,298
253,274,277,274,277,286,253,286
330,270,360,270,360,284,330,284
368,270,416,270,416,284,368,284
417,274,465,274,465,285,417,285
465,270,481,270,481,282,465,282
480,270,498,270,498,282,480,282
498,270,517,270,517,282,498,282
;85,286,117,286,117,298,85,298
120,286,157,286,157,297,120,297
158,289,188,289,188,298,158,298
188,288,213,288,213,301,188,301
217,287,235,289,234,299,216,297
330,285,356,285,356,298,330,298
356,284,372,284,372,298,356,298
374,285,422,285,422,298,374,298
428,285,440,285,440,297,428,297
438,285,478,282,479,296,440,300
489,288,520,288,520,297,489,297
;86,302,117,302,117,310,86,310
121,304,146,302,147,313,122,315
148,304,168,304,168,312,148,312
169,301,206,301,206,312,169,312
213,300,233,300,233,313,213,313
234,300,248,300,248,312,234,312
249,301,274,301,274,312,249,312
330,302,356,302,356,314,330,314
357,302,377,302,377,312,357,312
377,300,396,300,396,312,377,312
396,298,444,298,444,312,396,312
461,302,483,300,484,310,462,312
486,298,502,298,502,310,486,310
501,297,520,297,520,310,501,310
;46,317,84,317,84,326,46,326
85,312,132,312,132,325,85,325
136,313,156,313,156,325,136,325
158,313,196,313,196,326,158,326
214,316,246,316,246,326,214,326
253,318,274,318,274,329,253,329
332,313,380,313,380,326,332,326
388,314,397,314,397,326,388,326
398,312,427,315,426,329,397,326
426,313,438,313,438,325,426,325
440,312,492,312,492,325,440,325
497,312,516,312,516,325,497,325
;84,326,104,326,104,338,84,338
105,328,149,328,149,340,105,340
149,328,165,328,165,340,149,340
165,330,188,330,188,342,165,342
186,328,200,328,200,340,186,340
204,332,234,332,234,342,204,342
236,328,252,328,252,341,236,341
256,330,274,330,274,341,256,341
332,328,381,328,381,341,332,341
382,329,393,329,393,341,382,341
396,326,453,326,453,340,396,340
453,326,497,326,497,341,453,341
497,329,521,327,522,340,498,342
;86,343,123,345,122,355,86,353
126,345,152,345,152,356,126,356
154,341,200,341,200,354,154,354
220,346,250,346,250,358,220,358
253,346,273,346,273,354,253,354
333,345,345,345,345,354,333,354
344,339,404,344,403,361,343,357
405,344,440,344,440,357,405,357
444,345,457,345,457,354,444,354
457,341,469,341,469,353,457,353
469,340,521,340,521,353,469,353
;84,357,106,357,106,369,84,369
109,360,121,360,121,368,109,368
124,356,138,356,138,368,124,368
141,356,190,356,190,372,141,372
205,357,222,357,222,369,205,369
225,357,273,357,273,369,225,369
341,356,370,356,370,369,341,369
369,358,421,352,423,367,370,374
422,356,438,356,438,368,422,368
437,354,456,354,456,368,437,368
456,354,502,354,502,368,456,368
510,356,520,356,520,366,510,366
;82,368,98,368,98,381,82,381
98,369,113,369,113,381,98,381
112,369,129,369,129,382,112,382
129,374,137,374,137,384,129,384
140,369,248,369,248,386,140,386
248,373,269,373,269,385,248,385
332,373,358,369,359,382,333,385
358,373,392,373,392,386,358,386
393,373,414,373,414,382,393,382
417,370,434,370,434,382,417,382
434,373,469,373,469,382,434,382
476,373,482,373,482,384,476,384
484,369,500,369,500,381,484,381
500,368,522,368,522,381,500,381
;237,390,269,392,268,406,236,404
502,385,526,385,526,398,502,398
;
