345,138,369,138,369,150,345,150
377,138,389,138,389,152,377,152
389,137,446,137,446,150,389,150
448,137,518,137,518,150,448,150
;89,154,97,154,97,166,89,166
96,153,109,153,109,166,96,166
110,155,137,157,137,167,110,165
140,153,156,153,156,166,140,166
157,153,172,153,172,165,157,165
174,157,214,157,214,166,174,166
221,156,232,156,232,165,221,165
237,153,277,153,277,165,237,165
329,156,355,154,356,164,330,167
354,151,391,153,390,167,353,165
393,156,416,156,416,165,393,165
417,156,433,156,433,164,417,164
432,152,457,152,457,164,432,164
458,154,518,154,518,164,458,164
;90,170,114,170,114,180,90,180
114,168,153,168,153,184,114,184
152,166,189,166,189,180,152,180
188,168,204,168,204,180,188,180
202,168,268,168,268,180,202,180
329,166,360,166,360,180,329,180
358,166,382,166,382,178,358,178
382,166,436,166,436,178,382,178
438,165,490,165,490,178,438,178
494,168,518,168,518,180,494,180
;90,183,139,181,140,194,90,196
141,182,154,182,154,194,141,194
156,181,180,181,180,194,156,194
185,181,230,181,230,194,185,194
230,181,246,181,246,193,230,193
248,182,278,182,278,193,248,193
330,180,416,180,416,194,330,194
416,182,437,182,437,196,416,196
440,180,481,180,481,193,440,193
482,183,517,177,520,191,484,196
;90,197,127,199,126,209,90,207
128,200,134,200,134,209,128,209
136,197,162,197,162,208,136,208
163,200,202,197,203,209,164,212
204,196,218,196,218,208,204,208
218,196,244,196,244,208,218,208
248,197,278,197,278,208,248,208
332,198,356,198,356,209,332,209
354,194,373,194,373,208,354,208
372,194,388,194,388,208,372,208
389,194,436,194,436,208,389,208
465,198,473,198,473,209,465,209
477,194,520,194,520,206,477,206
;89,213,114,213,114,224,89,224
116,210,157,210,157,222,116,222
158,213,165,213,165,222,158,222
166,212,188,212,188,225,166,225
188,209,201,209,201,222,188,222
202,213,236,213,236,222,202,222
236,209,260,209,260,222,236,222
258,209,278,209,278,221,258,221
332,210,366,210,366,221,332,221
370,209,382,209,382,221,370,221
383,211,462,188,469,211,390,235
444,210,469,210,469,222,444,222
480,212,486,212,486,222,480,222
490,208,505,208,505,220,490,220
506,208,520,208,520,220,506,220
;90,228,125,228,125,237,90,237
126,222,151,225,150,238,125,235
150,225,172,225,172,238,150,238
172,226,189,226,189,236,172,236
190,227,245,224,245,235,190,238
245,222,278,222,278,237,245,237
332,221,371,225,370,240,330,236
374,224,414,224,414,236,374,236
418,223,464,224,463,236,418,234
465,226,486,226,486,237,465,237
489,222,504,222,504,234,489,234
505,222,521,222,521,234,505,234
;88,237,110,237,110,250,88,250
109,237,122,237,122,249,109,249
122,236,170,236,170,250,122,250
170,237,192,237,192,249,170,249
193,237,236,237,236,250,193,250
244,240,267,237,268,250,245,252
266,237,280,237,280,249,266,249
330,237,348,237,348,249,330,249
349,236,390,236,390,249,349,249
389,238,432,238,432,250,389,250
433,240,441,240,441,252,433,252
441,234,484,236,483,249,440,247
485,240,492,240,492,249,485,249
492,237,504,237,504,248,492,248
504,236,520,236,520,248,504,248
;88,252,113,252,113,264,88,264
116,256,136,256,136,264,116,264
136,254,162,254,162,268,136,268
162,250,201,250,201,264,162,264
204,252,226,252,226,264,204,264
230,250,280,250,280,266,230,266
333,254,346,254,346,262,333,262
350,252,380,252,380,262,350,262
385,251,434,252,434,264,385,262
438,250,505,250,505,262,438,262
;87,266,130,263,131,277,88,280
138,269,164,269,164,278,138,278
169,266,185,266,185,278,169,278
190,265,202,265,202,277,190,277
210,264,257,264,257,278,210,278
265,266,280,266,280,277,265,277
330,264,366,264,366,277,330,277
368,266,374,266,374,276,368,276
372,266,406,263,407,276,373,280
409,264,450,264,450,276,409,276
450,264,485,264,485,276,450,276
486,265,520,265,520,276,486,276
;88,280,134,280,134,292,88,292
141,280,174,280,174,292,141,292
181,280,214,280,214,292,181,292
217,278,233,278,233,292,217,292
238,278,276,278,276,292,238,292
333,280,381,280,381,290,333,290
382,281,397,281,397,290,382,290
398,278,410,278,410,290,398,290
412,277,458,277,458,290,412,290
460,277,476,277,476,290,460,290
478,277,494,277,494,290,478,290
500,281,522,281,522,293,500,293
;88,294,114,294,114,306,88,306
117,293,169,293,169,306,117,306
172,296,193,296,193,309,172,309
196,294,210,294,210,305,196,305
213,297,236,297,236,306,213,306
240,293,276,293,276,305,240,305
332,294,356,294,356,305,332,305
354,293,366,293,366,305,354,305
366,289,449,292,449,309,366,305
449,292,477,292,477,304,449,304
477,290,494,290,494,304,477,304
496,293,517,293,517,304,496,304
;89,308,113,308,113,321,89,321
117,308,157,308,157,320,117,320
162,308,212,308,212,324,162,324
216,310,222,310,222,320,216,320
222,308,236,308,236,320,222,320
237,308,261,308,261,320,237,320
265,310,278,310,278,320,265,320
334,309,378,307,379,318,334,321
380,310,398,310,398,318,380,318
399,306,443,304,444,318,400,320
445,306,501,306,501,318,445,318
502,309,517,309,517,318,502,318
;88,322,109,322,109,336,88,336
108,325,131,323,132,336,109,338
136,322,166,322,166,334,136,334
170,322,185,322,185,334,170,334
189,321,220,321,220,334,189,334
236,324,279,319,280,333,237,337
333,324,350,324,350,333,333,333
352,324,380,324,380,333,352,333
381,322,425,322,425,333,381,333
424,321,437,321,437,333,424,333
438,322,457,322,457,333,438,333
457,322,472,322,472,333,457,333
472,320,485,320,485,332,472,332
488,318,518,318,518,333,488,333
;88,338,124,338,124,350,88,350
126,336,138,336,138,348,126,348
141,337,196,337,196,348,141,348
213,340,228,340,228,348,213,348
233,337,280,337,280,348,233,348
346,337,368,337,368,348,346,348
367,335,391,333,392,346,368,348
392,334,413,334,413,348,392,348
414,336,422,336,422,346,414,346
420,333,466,333,466,346,420,346
474,338,481,338,481,348,474,348
481,334,493,334,493,346,481,346
498,337,521,337,521,346,498,346
526,333,560,333,560,341,526,341
;88,351,114,354,112,365,87,362
119,352,151,348,153,362,121,366
156,353,189,353,189,362,156,362
193,353,206,353,206,362,193,362
210,352,222,352,222,362,210,362
226,352,249,352,249,365,226,365
248,349,280,349,280,362,248,362
333,346,376,348,375,362,332,361
377,349,393,349,393,361,377,361
397,352,420,352,420,365,397,365
422,349,462,349,462,362,422,362
465,348,522,348,522,364,465,364
;85,365,124,365,124,377,85,377
122,365,161,365,161,377,122,377
161,369,169,369,169,378,161,378
170,364,221,364,221,377,170,377
232,366,262,366,262,376,232,376
265,362,278,362,278,376,265,376
333,362,377,362,377,376,333,376
432,368,444,368,444,376,432,376
476,368,486,368,486,376,476,376
525,372,556,372,556,381,525,381
;253,386,277,383,278,394,254,396
;
