330,219,381,222,380,236,329,233
384,218,452,218,452,230,384,230
453,218,494,218,494,232,453,232
;85,229,117,229,117,240,85,240
132,230,154,230,154,240,132,240
156,230,176,230,176,240,156,240
178,228,196,228,196,241,178,241
196,229,235,225,236,241,197,244
237,229,268,229,268,245,237,245
330,236,342,236,342,245,330,245
342,232,378,232,378,244,342,244
381,233,389,233,389,246,381,246
392,236,404,236,404,244,392,244
402,232,440,232,440,258,402,258
440,229,485,229,485,242,440,242
485,229,501,229,501,242,485,242
501,233,517,233,517,242,501,242
;84,240,105,240,105,253,84,253
106,245,113,245,113,254,106,254
116,242,166,242,166,254,116,254
168,240,235,242,234,256,167,254
234,242,272,242,272,256,234,256
329,246,350,246,350,258,329,258
352,246,390,246,390,258,352,258
390,245,402,245,402,257,390,257
435,245,490,244,490,257,436,258
493,243,519,245,518,257,492,255
529,241,556,241,556,253,529,253
;82,256,101,256,101,268,82,268
117,254,174,254,174,267,117,267
181,258,214,258,214,272,181,272
216,260,229,260,229,269,216,269
229,257,245,257,245,269,229,269
246,261,270,261,270,270,246,270
330,260,346,260,346,272,330,272
345,261,358,261,358,272,345,272
357,260,382,260,382,272,357,272
390,264,397,264,397,273,390,273
398,258,457,258,457,272,398,272
457,260,502,260,502,270,457,270
502,258,518,258,518,270,502,270
;84,268,116,271,115,283,83,280
117,272,140,272,140,284,117,284
138,269,152,269,152,282,138,282
149,270,202,267,203,282,150,285
204,274,225,274,225,282,204,282
226,272,272,272,272,284,226,284
330,275,350,277,349,287,329,285
349,273,365,273,365,285,349,285
365,273,390,273,390,286,365,286
392,276,408,276,408,285,392,285
406,273,418,273,418,285,406,285
417,274,450,271,451,285,418,288
450,276,481,276,481,284,450,284
483,274,518,272,519,283,484,285
521,276,545,276,545,285,521,285
;82,282,139,285,138,297,82,294
141,288,181,288,181,300,141,300
182,288,189,288,189,298,182,298
190,284,247,289,246,301,189,296
248,285,269,285,269,298,248,298
330,288,356,288,356,300,330,300
360,288,406,290,406,303,359,301
416,289,438,289,438,301,416,301
440,288,456,288,456,298,440,298
458,285,490,285,490,298,458,298
494,285,514,285,514,297,494,297
;81,297,133,297,133,313,81,313
138,301,152,301,152,310,138,310
152,298,170,298,170,310,152,310
172,298,218,298,218,312,172,312
228,304,234,304,234,314,228,314
237,304,250,304,250,312,237,312
253,300,270,300,270,312,253,312
330,302,361,300,361,313,330,315
372,305,385,305,385,313,372,313
389,302,416,302,416,313,389,313
418,300,489,300,489,313,418,313
493,298,519,300,518,313,492,311
;80,312,160,312,160,326,80,326
161,314,196,314,196,325,161,325
195,314,257,311,257,326,196,330
330,314,352,314,352,328,330,328
352,314,389,314,389,328,352,328
396,317,418,317,418,329,396,329
418,318,432,318,432,328,418,328
432,314,453,314,453,326,432,326
453,315,515,312,516,326,454,329
521,316,544,316,544,324,521,324
;81,323,112,325,111,339,80,337
110,329,130,329,130,338,110,338
130,326,184,326,184,340,130,340
184,325,216,325,216,338,184,338
217,330,232,330,232,340,217,340
236,332,266,332,266,342,236,342
332,333,352,333,352,342,332,342
351,328,407,328,407,341,351,341
410,333,417,333,417,342,410,342
420,332,442,332,442,341,420,341
444,327,518,328,518,343,443,341
;78,342,93,342,93,352,78,352
93,342,109,342,109,352,93,352
109,340,132,340,132,353,109,353
134,342,200,344,199,355,134,354
201,345,225,345,225,356,201,356
225,340,267,343,266,356,224,353
330,346,344,346,344,356,330,356
346,344,357,344,357,356,346,356
357,344,413,342,413,357,357,359
414,342,459,345,458,358,413,355
461,345,517,344,517,354,461,356
;77,353,105,353,105,366,77,366
120,354,133,354,133,366,120,366
136,353,161,353,161,366,136,366
164,358,177,358,177,366,164,366
177,354,190,354,190,366,177,366
192,357,214,357,214,369,192,369
215,358,266,355,267,367,216,371
329,357,345,357,345,369,329,369
346,358,353,358,353,369,346,369
352,360,399,353,401,369,354,376
416,358,424,358,424,369,416,369
422,357,434,357,434,369,422,369
433,357,489,354,489,369,434,372
492,360,513,360,513,369,492,369
;74,369,104,369,104,382,74,382
102,369,174,369,174,381,102,381
190,369,245,369,245,382,190,382
246,373,266,373,266,382,246,382
332,373,386,373,386,384,332,384
386,370,401,370,401,384,386,384
400,372,413,372,413,384,400,384
412,372,457,369,458,383,413,387
458,373,472,373,472,384,458,384
471,373,516,369,518,383,472,387
;233,392,266,392,266,402,233,402
494,388,520,388,520,401,494,401
;
