380,24,426,24,426,37,380,37
425,25,478,25,478,40,425,40
509,29,524,29,524,37,509,37
;97,44,104,44,104,52,97,52
134,38,180,38,180,50,134,50
181,38,230,38,230,50,181,50
330,42,367,39,369,54,332,58
368,44,390,44,390,56,368,56
390,42,409,42,409,54,390,54
409,43,450,39,451,54,410,57
457,41,477,41,477,54,457,54
476,42,505,42,505,56,476,56
505,44,521,44,521,56,505,56
;93,58,160,58,160,69,93,69
159,55,206,54,206,67,160,69
206,58,228,58,228,68,206,68
232,58,258,58,258,68,232,68
261,54,273,54,273,68,261,68
333,60,349,60,349,68,333,68
350,58,402,58,402,70,350,70
419,58,487,54,488,69,420,72
490,60,498,60,498,70,490,70
502,60,521,60,521,69,502,69
520,64,550,62,551,74,521,76
;92,70,149,70,149,84,92,84
157,74,183,72,184,83,158,85
186,73,201,73,201,82,186,82
202,71,230,69,231,81,202,82
233,70,279,72,278,85,232,83
332,69,345,69,345,84,332,84
345,68,397,71,397,87,344,84
404,72,417,72,417,82,404,82
417,72,481,72,481,85,417,85
485,74,498,74,498,84,485,84
501,73,520,73,520,84,501,84
;92,85,109,85,109,97,92,97
110,88,130,88,130,97,110,97
133,85,176,85,176,97,133,97
189,88,196,88,196,98,189,98
196,83,254,81,254,95,197,97
256,82,277,82,277,96,256,96
332,84,358,84,358,97,332,97
358,88,373,88,373,97,358,97
372,86,423,84,424,98,373,100
429,84,452,84,452,96,429,96
453,84,466,84,466,97,453,97
468,86,493,86,493,100,468,100
498,86,520,86,520,97,498,97
;93,102,129,102,129,112,93,112
134,102,148,102,148,112,134,112
153,100,173,100,173,114,153,114
199,100,266,97,266,109,200,111
332,98,369,98,369,124,332,124
369,98,377,98,377,110,369,110
377,100,402,100,402,113,377,113
402,97,425,97,425,110,402,110
425,97,457,97,457,114,425,114
457,98,493,98,493,112,457,112
496,98,521,98,521,112,496,112
;92,113,118,113,118,126,92,126
118,113,158,113,158,125,118,125
168,116,189,116,189,125,168,125
190,116,210,116,210,124,190,124
212,112,257,112,257,124,212,124
258,110,276,110,276,124,258,124
333,113,357,113,357,125,333,125
370,114,390,114,390,124,370,124
388,112,412,112,412,125,388,125
409,112,434,112,434,126,409,126
434,112,450,112,450,125,434,125
450,112,466,112,466,125,450,125
466,114,484,114,484,125,466,125
483,116,519,114,520,125,484,127
;91,129,136,125,138,139,92,143
137,130,152,130,152,138,137,138
152,128,182,128,182,140,152,140
181,125,204,125,204,138,181,138
204,129,222,129,222,138,204,138
229,126,242,126,242,137,229,137
241,125,280,125,280,138,241,138
334,129,352,129,352,138,334,138
350,125,364,125,364,138,350,138
365,124,405,127,403,142,364,138
406,129,421,129,421,138,406,138
422,130,430,130,430,138,422,138
433,130,454,130,454,138,433,138
;92,141,108,141,108,154,92,154
107,143,155,140,156,153,108,156
157,141,169,141,169,153,157,153
169,140,225,142,225,154,169,151
222,140,257,140,257,152,222,152
260,142,280,142,280,153,260,153
345,140,384,140,384,153,345,153
385,144,392,144,392,153,385,153
390,140,409,140,409,153,390,153
409,141,450,141,450,153,409,153
450,140,492,140,492,154,450,154
492,141,521,141,521,153,492,153
;92,156,104,156,104,168,92,168
105,154,144,154,144,168,105,168
152,160,158,160,158,170,152,170
160,158,184,158,184,169,160,169
186,157,201,157,201,166,186,166
201,153,229,153,229,166,201,166
230,157,245,157,245,166,230,166
245,154,280,154,280,168,245,168
332,158,353,158,353,170,332,170
353,157,376,157,376,169,353,169
376,154,416,154,416,169,376,169
421,158,436,158,436,166,421,166
435,157,505,154,505,167,436,170
;91,169,161,168,161,181,92,183
161,170,173,170,173,181,161,181
173,168,205,168,205,181,173,181
204,172,226,172,226,182,204,182
225,168,238,168,238,180,225,180
240,170,277,170,277,181,240,181
333,168,353,168,353,181,333,181
356,168,398,168,398,181,356,181
403,173,445,169,445,181,404,184
448,169,461,169,461,181,448,181
466,169,522,169,522,182,466,182
;106,182,154,182,154,196,106,196
154,185,169,185,169,194,154,194
169,186,212,182,214,195,171,199
214,185,236,185,236,194,214,194
236,181,253,181,253,193,236,193
253,181,278,181,278,193,253,193
334,184,398,184,398,196,334,196
398,186,413,186,413,196,398,196
414,185,429,185,429,196,414,196
430,182,474,182,474,196,430,196
476,184,509,184,509,196,476,196
;93,200,140,195,142,209,94,213
144,196,186,196,186,209,144,209
204,196,242,196,242,208,204,208
244,194,276,194,276,208,244,208
348,196,374,196,374,210,348,210
376,197,392,197,392,209,376,209
393,196,429,196,429,209,393,209
432,200,460,200,460,213,432,213
466,198,522,198,522,210,466,210
;93,212,117,212,117,224,93,224
116,210,153,210,153,224,116,224
154,212,190,212,190,224,154,224
193,212,216,212,216,225,193,225
218,208,252,210,251,224,218,222
265,213,281,213,281,221,265,221
334,213,356,213,356,222,334,222
356,209,390,209,390,224,356,224
390,210,406,210,406,224,390,224
407,213,471,211,472,225,408,227
489,213,505,213,505,224,489,224
505,212,522,212,522,224,505,224
;94,228,166,225,167,236,94,240
167,228,239,225,240,237,168,240
240,226,254,226,254,236,240,236
254,222,281,222,281,236,254,236
332,228,359,225,361,238,333,240
361,226,382,226,382,237,361,237
382,224,398,224,398,237,382,237
400,227,451,229,450,242,399,240
450,228,493,228,493,241,450,241
494,229,509,229,509,237,494,237
510,228,524,228,524,237,510,237
;93,244,105,244,105,252,93,252
106,242,169,240,169,250,106,252
170,242,186,242,186,250,170,250
186,241,210,241,210,250,186,250
212,240,238,240,238,253,212,253
242,238,281,238,281,249,242,249
333,241,353,241,353,253,333,253
353,241,403,237,404,251,354,255
405,240,434,240,434,252,405,252
;92,256,135,252,136,265,93,268
142,252,166,252,166,265,142,265
169,254,233,252,233,263,169,265
237,254,258,254,258,264,237,264
260,250,277,250,277,262,260,262
349,251,405,253,405,267,348,265
406,257,413,257,413,265,406,265
413,252,430,252,430,265,413,265
430,253,498,250,499,265,430,268
495,254,522,252,523,265,496,267
;92,268,130,268,130,280,92,280
130,266,148,266,148,280,130,280
149,269,173,267,174,279,151,282
174,265,232,265,232,278,174,278
236,266,277,266,277,277,236,277
333,266,366,266,366,278,333,278
366,266,385,266,385,278,366,278
386,267,465,268,465,280,386,278
465,266,477,266,477,280,465,280
481,268,524,268,524,282,481,282
;93,281,121,281,121,294,93,294
124,285,137,285,137,293,124,293
138,281,180,281,180,293,138,293
180,280,217,280,217,292,180,292
218,281,240,281,240,292,218,292
240,278,258,278,258,292,240,292
262,282,276,282,276,292,262,292
334,280,353,280,353,293,334,293
353,280,385,280,385,293,353,293
386,280,410,280,410,293,386,293
412,280,450,280,450,293,412,293
537,283,558,286,556,296,536,293
;93,296,146,296,146,308,93,308
148,297,189,297,189,308,148,308
189,293,212,293,212,306,189,306
348,294,366,294,366,308,348,308
366,294,384,294,384,306,366,306
382,293,425,293,425,310,382,310
424,294,440,294,440,306,424,306
442,293,484,293,484,306,442,306
486,293,525,293,525,306,486,306
;106,309,157,309,157,324,106,324
157,308,196,308,196,321,157,321
194,308,214,308,214,320,194,320
215,306,281,306,281,322,215,322
334,307,372,310,371,325,333,321
370,309,410,309,410,322,370,322
412,309,449,309,449,321,412,321
446,309,461,309,461,322,446,322
464,312,478,312,478,321,464,321
478,308,501,308,501,321,478,321
501,308,524,308,524,321,501,321
;94,325,126,325,126,336,94,336
128,326,142,326,142,336,128,336
142,322,170,322,170,336,142,336
170,325,192,325,192,334,170,334
190,325,218,322,220,336,192,339
219,325,281,320,281,333,220,337
334,322,389,322,389,338,334,338
389,322,418,322,418,334,389,334
418,322,437,322,437,334,418,334
437,321,482,321,482,336,437,336
484,324,521,324,521,337,484,337
;93,337,158,337,158,350,93,350
166,341,173,341,173,350,166,350
177,338,192,338,192,349,177,349
193,334,236,334,236,348,193,348
236,338,242,338,242,348,236,348
242,338,258,338,258,348,242,348
261,338,281,338,281,346,261,346
333,336,352,336,352,349,333,349
357,338,377,338,377,352,357,352
378,340,406,340,406,349,378,349
406,337,482,334,483,349,406,352
489,336,509,336,509,349,489,349
508,337,521,337,521,349,508,349
;94,356,114,356,114,364,94,364
114,352,142,352,142,365,114,365
145,354,182,354,182,365,145,365
182,351,281,346,281,361,182,365
334,349,421,349,421,365,334,365
421,350,438,350,438,362,421,362
437,352,462,352,462,365,437,365
464,352,478,352,478,364,464,364
480,350,505,350,505,364,480,364
506,350,522,350,522,364,506,364
;94,369,116,369,116,378,94,378
116,365,129,365,129,378,116,378
130,368,174,368,174,378,130,378
176,365,189,365,189,377,176,377
193,366,214,366,214,380,193,380
219,368,280,362,282,374,220,380
337,365,382,367,382,379,337,377
382,366,439,364,440,378,382,380
440,365,454,365,454,377,440,377
454,364,468,364,468,377,454,377
468,364,526,364,526,378,468,378
;92,380,110,380,110,392,92,392
112,381,188,381,188,392,112,392
189,380,205,380,205,390,189,390
206,378,232,378,232,392,206,392
234,378,242,378,242,389,234,389
241,377,254,377,254,389,241,389
257,377,280,377,280,389,257,389
444,382,456,382,456,394,444,394
;243,397,279,391,281,406,245,411
460,388,466,388,466,397,460,397
501,388,509,388,509,398,501,398
510,388,529,388,529,398,510,398
;
