461,253,468,253,468,264,461,264
470,253,492,253,492,264,470,264
489,253,517,253,517,266,489,266
;85,264,101,264,101,277,85,277
100,266,125,266,125,280,100,280
127,265,182,261,183,277,128,280
185,264,201,264,201,277,185,277
206,265,246,265,246,277,206,277
257,268,277,268,277,280,257,280
328,269,350,269,350,281,328,281
352,266,364,266,364,278,352,278
364,266,378,266,378,278,364,278
378,266,394,266,394,278,378,278
396,266,444,268,443,280,395,278
446,268,456,268,456,278,446,278
460,268,513,268,513,278,460,278
;86,280,101,280,101,290,86,290
112,278,128,278,128,290,112,290
130,279,160,281,159,292,129,290
161,278,220,278,220,290,161,290
228,282,244,282,244,290,228,290
248,282,277,282,277,293,248,293
329,284,341,284,341,293,329,293
341,280,408,280,408,293,341,293
408,280,424,280,424,292,408,292
424,277,461,281,460,299,422,295
461,284,466,284,466,293,461,293
469,278,492,278,492,292,469,292
493,282,517,282,517,294,493,294
;88,296,138,296,138,305,88,305
138,296,186,296,186,308,138,308
188,296,246,296,246,306,188,306
246,293,276,293,276,305,246,305
329,298,350,298,350,309,329,309
352,294,366,294,366,308,352,308
368,294,384,294,384,308,368,308
386,296,437,296,437,310,386,310
438,294,453,294,453,305,438,305
456,296,478,296,478,308,456,308
485,297,518,297,518,306,485,306
;86,306,120,306,120,320,86,320
118,306,164,306,164,320,118,320
164,306,188,306,188,318,164,318
188,306,230,306,230,320,188,320
233,306,250,306,250,318,233,318
252,309,277,309,277,320,252,320
328,312,352,312,352,321,328,321
;88,323,108,325,107,335,87,333
109,325,116,325,116,336,109,336
115,322,173,319,173,333,116,336
180,325,189,325,189,334,180,334
189,325,197,325,197,333,189,333
197,320,221,320,221,333,197,333
221,324,245,324,245,333,221,333
249,322,261,322,261,333,249,333
261,322,277,322,277,333,261,333
344,322,377,322,377,336,344,336
378,322,410,322,410,336,378,336
410,322,438,322,438,336,410,336
440,324,446,324,446,334,440,334
446,321,518,321,518,334,446,334
;86,334,104,334,104,348,86,348
105,334,163,338,162,353,104,348
165,336,174,336,174,346,165,346
173,334,217,334,217,348,173,348
217,334,237,334,237,348,217,348
237,333,263,337,260,350,235,346
329,336,381,336,381,350,329,350
381,341,388,341,388,350,381,350
389,337,409,337,409,349,389,349
410,340,430,340,430,352,410,352
430,337,442,337,442,349,430,349
444,336,464,336,464,349,444,349
473,336,506,336,506,348,473,348
506,336,518,336,518,348,506,348
;64,348,85,348,85,356,64,356
88,349,116,349,116,362,88,362
116,352,138,352,138,365,116,365
141,353,156,353,156,361,141,361
155,351,186,347,188,361,157,365
189,353,208,353,208,362,189,362
213,352,233,352,233,361,213,361
233,349,252,349,252,362,233,362
252,349,277,349,277,362,252,362
330,350,354,350,354,364,330,364
357,354,388,354,388,364,357,364
390,353,432,353,432,364,390,364
432,350,471,352,470,366,431,364
472,354,478,354,478,364,472,364
480,349,516,349,516,362,480,362
;62,368,82,368,82,376,62,376
80,364,98,364,98,381,80,381
98,366,122,366,122,380,98,380
122,365,157,365,157,377,122,377
157,365,185,365,185,377,157,377
186,366,206,366,206,376,186,376
206,362,218,362,218,376,206,376
220,362,237,362,237,376,220,376
328,366,353,366,353,380,328,380
354,366,361,366,361,377,354,377
361,365,394,365,394,378,361,378
396,365,437,365,437,378,396,378
439,366,515,363,516,378,440,381
;238,381,276,381,276,394,238,394
485,386,522,386,522,396,485,396
;
